I remember that my form 2 teacher was very fierce and dogmatic. My feet would tremble whenever I saw her but I had to face the fact that I had to go for her class.	fear
One night I could not practise my violin as my family was watching T.V with the lights off, so I wanted to listen to some tapes. It was dark so I asked my brother to bring me a torch, however he scolded me. I was so angry that I slammed my violin on the floor.	anger
My mother suffers from a mental illness. One night she was not feeling well and was sent to the hospital. I was scared that she would die, and all night I was very sad and did not dare to close my eyes.	sadness
At the crowded conditions of living. I always quarrel with my elder brother as he puts the T.V volume at a deafening level and I can not practise my piano lessons. Thus I feel that my home is disgusting.	disgust
I lost my temper at my mother while she was teaching me. I felt ashamed and sorry at having hurt my loving mother.	shame
I felt guilty at not having practised the piano. I waste my teacher's time and guidance.	guilt
I watched a football match with my old friend. The performance of the team was very good and the team members were full of spirit. The match was excellent and every time a goal was scored I felt excited.	joy
When I got the midterm exam results, the results were below average and were near the lowest. I was scared of the final exam.	fear
When I came back to my hostel, my bed was full of newspapers and dirty clothes. My room-mate asked me to wash the clothes for him as he had no time (this was his responsibility). The food we shared had been eaten up by him (I ate little).	anger
My sister was impolite to my father when the family was having lunch together at a restaurant. She thought that our parents had been prejudiced against her, this was an extreme thought.	sadness
When I was giving private tutorials to my student; he would not concentrate and was lazy. He had not done the home work that I had assigned and his academic level was very low. It was a nuisance.	disgust
During a meeting I said something wrong and the others laughed at me.	shame
I entered the hostel this year. My mother was ill and could not move and needed people to look after her. Every week I left home to go back to school, I felt guilty.	guilt
I received a letter from a friend whom I was missing	joy
I feared that I would not be able to hand in the book-report on time as I had started working very late. The book was difficult to read and my teacher did not accept my work as it was handed in late.	fear
My classmate always borrowed my notes and would not return it to me on time. When I had a test she was selfish and irresponsible and so delayed my studies.	anger
When I found that my coldness had hurt somebody's sincerity.	sadness
When I was studying and someone disturbed me.	disgust
My teacher said that being university studets we did not have any self-initiative or self-control.	shame
I took french leave to do my homework.	guilt
I realized that a fellow member had grown spiritually. I was the leader of a spiritual group and had prayed for him. He did not want to burn the incense but his mother forced him to do it. Finally his mother told him that he could discontinue if he got good results at school.	joy
Looking for the toilet in a dark place.	fear
I gave tutorial to a student and I found that he was lazy, he did not pay attention to what I taught. He did some easy questions wrong deliberately.	anger
I saw a lot of starving people in a T.V news report.	sadness
Our neighbour came and gossiped, about others, with my parents.	disgust
I promised a friend that I would return a book to it's owner for him , but I forgot to do it.	shame
Saw a blue film in a cinema.	guilt
When I saw the certificate results, I did not feel very happy as I did not realize that I had got all the credits until my classmates pointed it out to me. My parents and my relatives praised me and I realized that my results were good i.e 2A, 5B, 2C. I felt satisfied with the results and was happy.	joy
An hour before receiving the certificate results I was very frightened. When I saw others crying I felt very tense and as time went by my fear grew.	fear
My classmate used her personal relations to get a seat for a subject that I wanted also. I had taken the pains to help him apply and I did not get selected. I did not like this as he had not told me the facts earlier, he need not have lied to me.	anger
When my mother went through an operation, it was not very serious but I was sad and could not sleep before the operation.	sadness
During a recent meeting, Mr. A showed his excitement and overindulged in the notes delivered. Though his curiosity could not be blamed, his way of accquiring knowledge was an extreme behaviour e.g he always tried to know what I was reading and gained everything he could.	disgust
When I was doing my homework at home, some relatives came and advised me to help my mother do the house-work.	shame
While quarreling with my brother I broke the glass door of the cupboard and a china doll. We were scolded by my father for breaking the door but we did not tell him about the door.	guilt
When I was admitted to the Chinese universiity.	joy
An inter-college basket-ball match.	fear
Something was stolen.	anger
When I learnt that my close friend was going to immigrate.	sadness
When the summer holiday job was almost over.	disgust
During a meeting.	shame
Failed to keep an appointment.	guilt
When I told my girlfriend a joke openly and frankly.	joy
Once while crossing a road I was overcome with fear.	fear
My intimate girlfriend told me that her father was opposed to our relationship and had insulted my integrity.	anger
When my studies are too demanding and I cannot cope with it.	sadness
The behaviour of people spitting everywhere.	disgust
I could not finish my homework on time.	shame
After masturbation.	guilt
When I finished the work that I had planned to do - my homework.	joy
I was not prepared for the exam but I wanted to sleep the night before the exam.	fear
Someone played a trick on me.	anger
When the thing that made my friends and relatives sad happened to them.	sadness
It was a narrow and dirty passage which was located near the market and I had to stand there to wait for people.	disgust
I had something wrong, saying wrong things and being impolite to someone, and this had embarrassed the this person. And I still meet the person.	shame
I said something which was against my conscience.	guilt
Several good friends made me a surprise visit and this made me happy. They are my closest friends and we had not seen each other for a long time.	joy
The hero was chased by a terrible vampire in a suspense and horror film shown on T.V.	fear
I worked with several classmates on a project. I was very anxious about the project while my partners showed no concern and when we had meetings on the project my classmates did not pay any attention. Some of them read books while the others argued on irrelevant questions. The meeting would go on for two hours without the main theme being discussed. We wasted time and could not reach a compromise. My classmates avoided doing the work and the responsibilities, they seemed to value other projects more than this one.	anger
One of my good friends had to migrate to America. Our friendship had developed quite well and it was a pity as our friendship would fade.	sadness
In a study group, a person always liked to argue on some unimportant, irrelevant and minor points. He tried to persuade others in an unfriendly way. He was obstinate and would not accept other's point of view.	disgust
Once my presentation was the worst among my classmates as I had not prepared it well and had not seen it as important. My presentation was so confused that it clearly showed my poor preparation.	shame
I joked with an unfamiliar friend in an obstinate tone. I was afraid of his misunderstanding me and being hurt and angry at me. I felt sorry over my conduct and thought that I had to find an opportunity to apologize.	guilt
I remember my religious experience. During a gospel camp, a few friends of mine decided to believe in God. The joy that I felt at that time was more than words can express. I blessed them and praised God in my heart.	joy
My friend and I had offended our classmate unintenionally. We wanted to apologize to her so we decided to visit her. We knew that she was stubborn so we were frightened. When we rang her door bell, our fear was at it's climax	fear
My girlfriend disliked it when I played majong (a game of gambling). I expressed my regrets and when I went to see her she neglected my existance. I was very angry and left in displeasure.	anger
When I said good-bye to my girlfriend. I had spent two years on developing this relationship and it was unsuccessful, I felt very sad.	sadness
"My classmate got a ""B"" for his homework while I only got a ""C"". When we got the results he acted as if he did not merit this grade. I found that his humility was hypocritical and I found it disgusting."	disgust
Once in primary five, I had forgotten to take a book to class and the teacher punished me by asking me to stand at the back of the class. I thought about the way my mother would react if she saw me being punished. My mother was very good to me and though she did not see me punished, I felt sorry for her.	shame
I had fixed a meeting with my classmates and I missed it as I was tired. Besides everyone at the meeting was a stranger to me and I did not want to make friends with them. Whatever the reasons - I felt guilty.	guilt
I learnt from the newspaper that I had been accepted at the Chinese university of H.K. It was 7 o'clock in the morning. Later I told my family and relatives about it and had tea with them very joyfully.	joy
"I was camping in an old broken hut which had no lights. I had brought along a lamp which was not working very well. The door made strange sounds and I was sure that strange things were happening. The most terrifying bit was that there were many wardrobes in the hut and everytime that I looked in the glass of the wardrobe I felt that there were ""objects"" behind me. The whole night was spent in fear and restlessness."	fear
During a football match, the other team was rude and they hurt my team members and me. The coach was prejudiced against us and punished us unreasonably. Later we fought with each other and the match had to be cut short.	anger
I heard of the death of a closefriend of mine. I had gone camping with him shortly before his death and the whole thing seemed very sudden to me.	sadness
A group of youngsters dressed in fads talked foul language on a bus. They also insulted the pedestrians on the road and were impolite to the passengers of the bus.	disgust
In a Christian gathering's lucky draw I mistook a girl's name for mine (a boy's name). I realized my mistake only when I went up to the stage for the prize. I did not know what to do as everyone was looking at me. I blushed and went back to my seat.	shame
While playing basketball I broke a team member's spectacles. His face was injured by the pieces of glass. It was not serious but I felt guilty and blamed myself for being too careless and vigorous in my game.	guilt
After a busy day I went back to my hostel. I closed the door and had a drink, then I read my favourite book on the bed. Suddenly I felt peace and joy.	joy
When I went home and there was nobody, I waited till 2 A.M and still nobody. I was suddenly scared and anxious as this had never happened before. In addition my mother was very weak and I feared that she had met with an accident. Therefore I was anxious all night.	fear
Yesterday I read in the newspaper that a 30 year old woman had abused her 2 month old son and had caused his death. I was very angry after reading this as this is not a human act and to abuse so fragile a life is not a forgivable sin.	anger
I had a schoolmate who went to the hospital as her brain was bleeding. She fell unconscious for three days and when I went to see her I saw the miserable state the family was in. Moreover I could not do nothing for her. I was very sad. Finally, she died.	sadness
A tiresome person held me up all day long. I was very busy then (I can not remember what the problem was). He continously tried to make me talk to him and disturbed me.	disgust
"One day, when I was sitting on the bus, there was an old woman standing beside me. I was very tired and sleepy and did not think of giving her my seat. A 50 year old woman who was sitting beside me got up and gave her seat to the old woman and said, "" Old woman, please take my seat, the youngstters these days are not used to giving their seats to others."" When I heard these words I was very ashamed of myself and wanted to get off the bus at once."	shame
After an exam I was in a very bad mood as I had done it very badly. At home, my mother took so long to ask me how things had gone that I lost my temper. I overreacted and made my mother cry. She still prepared lunch for me and did not scold me . Suddenly, I thought that it was my fault and I started crying.	guilt
I was appreciated by others, especially my family members and my friends.	joy
Whenever I am alone in a dark room, walk alone on the street, sleep alone in the room at night or see something which is only partly visible. This emotion was very strong when as an 8 year old child I saw something horrible.	fear
There was a conflict of interest between me and a close friend of mine. He only thought about his own interest and not about our friendship. This behaviour hurt his friends. Another incident is when a friend isolated himself without giving any reasons.	sadness
When I saw a lot of rubbish and animal waste on the floor.	disgust
When I was emotionally unstable I said things which may have hurt others or made them feel unhappy. When I calmed down I realized that I had been selfish and had not taken into consideration the feelings of others. Then I felt ashamed as someone pointed out my behaviour to me.	shame
When I received the letter informing that I had been accepted to be a Chinese university student, I was excited as I had longed for it.	joy
One day when I was a little boy, my friends asked me to play with them outside and to catch some boys. However our parents did not know that we were out and when I got home it was very late and I feared being scolded by my parents.	fear
When I learnt that a friend of mine had talked about me to another friend and had said wrong things about my abilities and attitudes. I was very angry.	anger
About two years ago my girlfriend suggested that we separate. This really gave me a shock as I had never thought that she would say such things. The reason she gave me was that we were not suited for each other.	sadness
Once while studying for my exam I found so many complicated words that it disgusted me.	disgust
When I was young I felt ashamed when our relatives visited us and I hid myself.	shame
I was so excited once that I told my classmate that she was old, this hurt her and I felt guilty.	guilt
I am scared when I stroll alone on the Chung Chi college campus.	fear
One day, I discussed a very important question with A. A suddenly declared that he would not accept my position and thought that he himself was right. Moreover, he attacked strongly, not my opinion but me personally.	anger
When I learnt that I had failed an exam, This not only influenced my emotions but also other important tasks, it also made my record imperfect.	sadness
One day I felt dizzy during a lecture. When the lecturer asked us as to who had heard the fairy tale - I was the only one who put up his hand and this surprised the whole class.	shame
We always made a lot of noise during a certain lecture. This may have been because we did not respect the lecturer. Finaly, the lecturer could not tolerate it and he scolded us angrily and pointed out our misbehaviour.	guilt
I felt happy when I received the letter telling me that I had been admitted to the university.	joy
During the first year in university I had bad results in both the terms, especially the first term. I was afraid that I would not be promoted to the next year and that the others would go ahead of me.	fear
Once my father slapped my mother for a small quarrel.	anger
A few years ago my mother suffered from canccer and died within two years. We had not finished our studies then and could not bear our responsibilities as her children. My mother had tried her best to take care of us but she lived in pain these two years. Neither the doctor nor we could do anything for her as cancer is incurable. I was very eager to replace her in suffernig , even die instead of her.	sadness
I used to play with a group of classmates and I found out later that they were cheap in thought, behaviour and conduct - they would smoke, fight and speak foul language. I thought that they destroyed the image of college students.	disgust
It was discovered that I had received a warning letter as my G.P.A was very low.	shame
Many years back I quarrelled with my younger brother for a small reason. I used a pole to beat him and nearly broke his arm. He recovered after a treatment which lasted several months. After this our relationship was worse and he would not listen to me.	guilt
One Saturday afternoon, I deliberately dressed up nicely (I had been in a bad mood of late). I hoped to go for a walk in the soft sunlight to try and uplift my spirits. When I was having lunch in the canteen, two of my male classmates asked me as to why I was dressed so nicely (they had seldom joked with me before). One of them said that he had a lounge suit and we would look very nice if we wore them together.	joy
The exam was drawing near and I wanted to prepare for it. But I had a lot of other things to do so I did not have much time to prepare for the exams. Whenever I sat down to study I was scared that I would not be able to finish it.	fear
A female classmate was always late for meetings which were for the homework and not social gatherings. We were very busy and the deadline was close but we had to waste half an hour or an hour waiting for her as we could do nothing else then.	anger
After a meeting ended we started talking about when we would have the next discussion ( I had many tests the coming week and could not have a meeting in between, I thought that they would understand this as they had always done). They did not understand my problem and thought that I should not have so many other activities. Their reaction made me burst into tears.	sadness
When I was studying in the library a pair of lovers were sitting next to me talking in an intense and soft voice. They were disturbing others.	disgust
During an informal discussion I contributed a lot even though I had not spent much time studying. Whenever someone said that someone was not paying attention, or that he had too many other things to do, or that the persoon was not trying his best, I would feel ashamed.	shame
Our class had organized a picnic in November. I was the class representative so I became the organizor. However the picnic was postponed by one week and I had something else to do then. Initially I did not ponder on what to do and decided to go for the picnic. When I had the time to think about it I thought that my decision was wrong. My classmates thought that I would go as I had signed my name but I did not go. I told another class representative that I was not going but he did not know the reason behind my not going. After the picnic my classmates asked me why I had not gone to the picnic and everytime someone mentioned it I was apologetic. I should have decided right in the begining that I would not go and then they would not see me as irresponsible i.e promising to go and changing my mind afterwards.	guilt
It was the first time I met him (my boyfriend Mr.W). It was during the first term Summer vacations. We met each other while handing in our homework. He invited me have a trip with him and we were together till 8 P.M.	joy
The day the results of the certificate exam came out. I went to school and at first I did not feel frightened. By the time I reached the fourth floor ( the results were being given on the fifth floor) I found it difficult to walk and felt that I would die.	fear
One day I had sunned my favourite shirt and was putting it back in the wardrobe when my younger brother snatched it from me and wore it. He had not had a bath and was very dirty. I scolded him but he answered back and locked himself up in a room. I was very angry so I starteed kicking on the door and abusing him loudly and freely.	anger
When I was a child I was playing on the upper deck of the bed with my brother. My parents slept on the lower deck. My father felt disgusted and beat me up. I felt very sad as my father had never beaten me or scolded me before.	sadness
My boyfriend and I did not have any contact with each other during the Summer holidays. I met him the day of the registration and looked through him. In the canteen he asked me if I wanted to have a drink and I said no as I did not want him to do me a favour.	disgust
On Christmas eve I went to a classmate's home with other classmates. The next morning when I came out of the toilet she said something and I did not understand what she was saying. When she pointed at my trousers I discovered that I had forgotten to zip them up. I rushed back to the toilet but by the time the others had guessed what had happened.	shame
One night,when I was in primary 5 or 6, I felt thirsty so I fetched the thermos to pour a cup of water for myself. Then I saw my brother lowering his head and I, jokingly, poured the water on his head.	guilt
I had gone camping with my old classmates and there was a storm. We were in a flurry but at that time I felt the love and concern of my friends.	joy
I was on a trip to Phillipines during Summer and I was staying in a hotel. The room I was staying in was very silent and had very dim lights. The last night I felt frightened and lay awake - I could hear some sounds around me and dared not open my eyes - I waited for dawn.	fear
I had a very good friend in secondary school. The year after our graduation I prepared to celebrate her birthday and I called off all my appointments. I got together the other friends and we were ready to give the entire day to her. However this friend disappeared on her birthday. When I phoned another friend I didcovered thay she was busy, I did not call her anymore.	anger
I am a Christian but I cannot find any meaning in life . It seems that I am deceiving myself but I cannot find the way out.	sadness
A brother from one of the Christian fellowship often phoned me and talked to me for half an hour or more. However there was nothing important in the conversation and I found the person very disgusting.	disgust
I felt shame when I found that I was almost last in the exam.	shame
Once I bought my sister a pair of sports shoes as she was going to join an athletic meet. However the shoes were a little big and had a few flaws. She muttered all the way and blamed me for having wasted her money anf I felt guilty.	guilt
When the result of the certificate exam was announced. I was surprised and happy as the result was better than I had expected.	joy
When I was young I got lost on the street and the police found me after a day.	fear
My sister once stole my mother's money and made her very angry. After this my mother would beat her up for unreasonable reasons. One day my sister lent her book to a friend without telling my mother about it. When my mother learnt this she beat her up and even threatened her with a pair of scissors.	anger
My academic result was poor and I had to repeat the second year. I felt sad about the coming several years.	sadness
My mother was always fastidious about my room, bed time, etc. She treated us strictly and punished us physically. These things were intolerable.	disgust
I misunderstood a girl and thought that she loved me. One day when I was talking to her, her boyfriend appeared and I felt ashamed.	shame
When I was in P3 I was always punished as I would forget to do my homework. The first time that I was punished and not allowed to leave school, I slipped out of school.	guilt
I was admited to the Chinese university of Hong Kong. The day the results were announced I looked in the newspaper and saw my candidature number.	joy
One year, when I went to a camp, I was chased by a dog. I tried hard and finally managed to escape from it. My torch suddenly went off and we talked about ghost stories and I thought that there were ghosts.	fear
When I was in F4 I played a basket-ball match against another school's team. One of their team members kicked a team-mate of mine so I kicked him back and we had a fight with each other.	anger
I received the mid-term exam paper of one of my major subjects and I found that I had failed it.	sadness
Once at a camp a classmate criticized me in front of others. Now I find that this classmate is very disgusting.	disgust
When I was in F4 I led my class to a riot. However the form master said that my conduct was good and asked me to tell him the names of those who had taken part in it. I replied that I did not know.	shame
I promised to join a meeting but did not turn up as I did not want to do the work.	guilt
I found a problem in homework which would not get solved although I tried my best.	fear
I had a date with my girlfriend, the time and place had not been fixed. I asked her to phone me an hour later as it was midnight and I did not want to disturb her family. I waited several hours for her call, she did not call me that night.	anger
When I found that my ability to do ordinary work was worse than my fellow mates.	sadness
I made friends with a classmate whose behaviour I did not like - he tried to flatter other people and did not respect me.	disgust
My guilty behaviour was found out by others.	shame
When my behaviour was immoral - thinking about sex.	guilt
During my Summer vacations I planned a carnival for the community youth center with a few other volunteers. I was the head of the organizors and we spent over a month planning it. During this period we got to know and understood each other. We discovered each others potential and we planned many interesting things for the carnival. The day of the carnival everything was bright, the programmes went well and the attendants enjoyed it. I felt extremely excited about it.	joy
I was a prefect at secondary school. On the sports day I told others that I would take down the names of the people who misbehaved and after some time I sat down for a brief rest. Suddenly the head prefect came and scolded me in front of others. I was very angry as there were other prefects sitting and he picked on me. I thought that a brief rest was not serious enough to be blamed.	anger
I had joined a youth group that observed the affairs of our community and so I had many opportunities to contact the government and the committee members of the district board (a local executive structure). We always tried to consult and discuss with them, but we found that such people did not understand community affairs and they even dampened our enthusiasm in local affairs. I did not understand why they had decided to work as community leaders.	disgust
One day I was the leader of the weekly meeting of the Church fellowship. That day I had been preparing for the exams and did not estimate the time to travel to the church right and I was twenty minutes late. As I had not prepared well I led the meeting badly. I was ashamed of myself.	shame
I borrowed my classmate's notebook one week before the examination and I promised to give it back to her in two days time. I was very busy at that time and forgot many things; as I was not very often at home she could not contact me. When I started my revision I realized that her notebook had been on my desk for five days. I contacted her immediately and gave it back to her. Though she did not say anything I felt very guilty.	guilt
When high level results were declared, I found my candidature number. I was very happy as I had not expected it. As I had been injured before the examination and I had performed poorly.	joy
Once, when I was ten, I could not remember why my mother was so angry. She fainted suddenly and I was very scared as I did not know what to do .	fear
When I got into a bus I found that my wallet had been stolen. It was not a great loss from the monetary point of view but I lost some documents - identity papers. As a result I had to spend several days in order to get a new one. I will always remember all the work I had to do and the bad treatment I suffered because of the bureaucratic behaviour of the civil servant. I had already had bad luck and they treated me like a criminal. At one point of time I really wanted to quarrel with them.	anger
I quarrelled with my younger sister because I had said something against her boyfriend. Consequently she looked through me when she saw me as she thought that I was trying to separate them. She had misunderstood me.	sadness
A few days back, I walked on a heap of faeces while walking on the road. I got goose flesh because of this.	disgust
During the English lesson we were required to do a play. A few days after doing it the teacher asked us to do it again at a meeting and I forgot my part.	shame
Once, my friend and I went to the Tai 60 to cycle. My mother had told me not to go. Unfortunately I broke my pectoral girdle and had to go to hospital. When my mother came to see me I felt guilty as I had not listened to her and I had to soon sit for a public examination.	guilt
"After attending a song contest proposed by a band called ""Chyne"" we (6 of us) waited for the members of the band to greet us in front of the stage. We went out after a few minutes as it was time to close the hall. We had been waiting at the entrance hall for ten minutes when three of the band members came out. They were very excited to see us, one of them was so excited that he had tears in his eyes. We felt very warm and close to each other. They took us back into the hall and we talked freely. We were together for about an hour and during this time we felt that they were very sincere."	joy
At noon one Sunday I received a phone call telling me that my mother had been knocked down by a car at the street crossing and that her husband should go and see her. I could not believe this as my father and my mother had gone out together to buy lunch boxes. However I immediately ran to the scene of the accident.	fear
The day the results of the Chinese university was announced I should have been very happy; however my grandmother, because of her prejudice and misunderstanding, started a quarrel with my mother. She expected me to take her side and she deliberately talked of my mother's wrong doings. I was very angry because - one my grandmother was not being reasonable and two because it should have been a happy day and three we had moved into a new house that day.	anger
When I was in lower six class during the Summer I joined a research group of the Chinese university student union. I knew a lot of CV students there. A year later one of them was travelling in mainland China and he got T.B. He died a few weeks after coming back to H.K. We all got together for the funeral and when I looked at the body for the last time I felt extremely sad.	sadness
During these Summer vacations a schoolmate who was not in my class went to Britain. Before he left, his classmates and some of us who were accquainted with him had a B.B.Q on the beach. When I arrived I saw that some people , who were not close friends of the departing person(person A), were playing mahjong. Some others were playing bridge and A had nothing to do, besides it was A who had prepared the food. Later when we wanted to talk and his classmates did not even have the decency to listen to him. They only asked him a few questions half-heartedly and then they talked on their own. Some of their conversation was against me and another classmate.	disgust
When I was in lower six I joined an interview group to interview the general public. One of my friends in the group lost her purse and she was very nervous. Five of us had to go another place so we left her, and planned to see her later. Then I heard her describing how her purse looked. I realized that I had seen her purse on the floor and had not wanted to do any thing about it.	shame
I went to a friend's baptism as she became a Christian after me and I realized that she was more enthusiastic about her spiritual life than I was. When I was with my brothers and sisters of Christ I had a guilty feeling which could not be dismissed easily. When pepole asked me as to when I would be baptised my guilt feeling deepened.	guilt
When I received the result slip of the higher level examination (an university entrance exam) and saw that I had a very good possibility of being accepted into the university, I felt very excited.	joy
One camping night, I listened to the ghost stories told by my classmates.	fear
Last week I had planned to play tennis and had booked a tennis court. However when I arrived at the university gym the clerk told me that the court was being used for lessons.	anger
When I was ill and had to stay at the hospital for a period of time.	sadness
A few days back I was waiting for the bus at the bus stop. Before getting into the bus I had prepared the exact amount of coins to pay for the bus fair and when I got into the bus I put these coins into the box meant to collect the bus fair. I thought that I had paid and wanted to get inside. However the bus driver called me and asked me in an impolite way if the coins were stuck at the opening of the box. He had not seen me paying and there wasn't a stack of coins in the box. I could not understand this and the driver kept questioning me. He made me feel angry and at last i inserted a dollar coin in the box just to get away from him. Later I found that I had forgotten a few coins in my pocket and had not paid enough for the fair the first time. After I had entered the bus I could still hear him scolding me and I felt disgusted.	disgust
A few days back I had a tutorial class and the teacher randomly assigned one person in each group to make a presentation. The discussion in our group had been confused and the presentation was not very well prepared. Unfortunately I was selected to present and I could not keep calm, was confused and result was very poor. I really felt ashamed.	shame
Once I quarrelled with my sister and after this I deliberately messed up her belongings.	guilt
"I had a dream : I had a very close friend who had several stone houses in the New Territories (villages) but they did not have much furniture. He took me to see his fields (I had never seen them before) and there were several inches of clear water on which the sunshine was reflected. I wanted to sit among the short green plants in the fields but was afraid of treading the plants to death. My friend said ""They will not die"" and I sat down happily and my trousers did not get wet."	joy
After seeing a horror film - Omen. I could not sleep at night even though I closed my eyes. The last scene of the film kept coming back to me, I seemed to hear the girls in the film shouting at the devil. The devil did not have any expression on his face and I thought that he would choose me.	fear
My friend often played a joke on me and sometimes I thought that he was a nonsensical person. Once when we went to a friend's house he walked in first and shut the door firmly behind him. I felt that he did not respect me and moreover I was his friend so he should not have behaved like that. I was very angry (as it is I was in a bad mood then).	anger
I suddenly found that those whom I considerered to be my good friends did not care for me. Although I could still be with them I felt unimportant. I deeply thought about the reason behind this so as to see who was responsible for this. Finally I made up my mind and decided not to expect too much from them. I was sad when I decided that they were no longer my good friends.	sadness
I had a friend who was very kind to me. I tried my best to like him and understand him but when I was with him I could not help rejecting, criticizing and blaming him. I wanted to get away from him as soon as possible.	disgust
My teacher reminded us not to do a Summer job, however I did it for two months. Yesterday I was chatting with my teacher and when we talked of the Summer job, I felt ashamed.	shame
I wanted to get rid of a bad habit and it seemed that I had succeeded. However a year later I got the bad habit again. I felt useless as I always found excuses to explain my behaviour. As a result I felt guilty.	guilt
During the exam period I studied in the library alone. A close friend of mine, who is also a classmate, told me that my application for a Japanese inter-cultural exchange programme had been accepted. I was not very sure as I did not know that the list had been declared. I ran to the board and saw that I was really included in the list. I was so excited that I smiled all day long. When I met my classmates and friends I told them the good news. I was so happy that I could not concentrate on my studies.	joy
A boy phoned me at night and wanted to talk to me for 30 minutes outside. I thought that he would reveal what he felt and would question me on our relationship. I treated him as a friend and did not want any misunderstandings. Therefore I refused to meet him and told him that I would see him the coming day. I was very unhappy as I feared having hurt him and got him into trouble.	fear
We had fixed time for practice as we had to participate in the inter-department song contest. I arrived and found that there was nobody there. When I went to the canteen I found them eating lunch. I was so angry that I aired my greviances to one of them and then left.	anger
A friend told me that he had suffered in love and in academics. I shared his sadness.	sadness
A friend told me that a boy wanted to get to know me. At that time I felt disgusted and thought that it was a nonsense thing.	disgust
One rainy day when the streets were wet, and as I was walking down a slope, I fell down out of my carelessness. There were many people and they saw me, so I felt ashamesd. Moreover I hurt my ankle and it was painful.	shame
One night during dinner my nephew was naughty, so I quarrelled with my parents. I regreted this as my nephew was only two years old and I had to tolerate him ! The quarrel made my father think that his children may not take care of him in the future (it was a slip of the tongue and this made me realize that my father keeps his thoughts to himself). I was still very angry so I dropped my bowl and chopsticks and went to the kitchen to drink tea and then ran to the other side of the house.	guilt
That afternoon I rushed home to look at the result slip of the higher level as fast as possible. I opened the envelope very carefully and found that my results were much better than I had expected and thus I could enter the Chinese university. My diligence had paid and I was very happy.	joy
When I was young I had gone to an old lift and played with the antique lift. The guy discovered me and warned me, I was very frightened.	fear
Whenever my father smokes the smell makes me feel very uncomfortable. He never listens to my complaints and I curse him furiously in my mind. I cannot solve this problem by violence because of traditional moral values.	anger
My got my mathematics test's marks and could not believe that it was true. In the past I would have at least 80% marks. Was I getting weaker at studies ? This made me feel that I should not expect too much from going to the university.	sadness
My friend and I worked for the community centre by holding a booth. One day my friend went off to another booth to play. This meant that I was very busy and could not maintain order. His behaviour disgusted me.	disgust
"When I was in a bus on my way to the examination centre, a man sitting opposite me kept looking at me continously. I did not know what was wrong. When I reached the centre I started strolling around as I still had a little time. Suddenly a man came and whispered ""You have forgotten to zip up your trousers."" I was at a loss to say anything and I felt very embarrassed. When I thought of the bus incident I felt even more ashamed."	shame
At secondary school, one of my classmates lost her locker key. During a class I saw two other classmates holding a key and talking secretly. I do not know why I suspected them, also another classmate supported me. He remembers that these people had only one key in the key-ring, this had seemed strange to him. Besides another classmate said that he had seen them selling books at a book-shop and they should not have had such books. I told the teacher and the person was caught. He had sold the books and was forced to quit school. I found that I had not helped him as he stole later on also. I felt guilty	guilt
One night, my boyfriend expressed his love for me in the canteen in the presence of my friends by giving me a present.	joy
After listening to ghost stories with my classmates I had to back alone to the hostel at night. I had to walk through a long and quiet road and I was scared of meeting a ghost.	fear
I came across a girl at the school bus-stop, I had seen her several friends as she was a friend's friend. However my friend had never introduced me to her and when she got off the bus I smiled at her but she did not respond pretending not to have seen me. Her arrogant behaviour made me sick and angry.	anger
My examination results were not satisfactory even though I had tried my best. Then I started wondering about my abilities for the major subject. However I did not know how to choose my major subject if I were to change it.	sadness
When my roommate and I had dinner together we decided as to who would clean the bowls. One day when I came back from school I found that she had not cleaned up. Since I had to cook dinner I cleaned them myself and felt unhappy and disgusted.	disgust
When I asked my classmate to teach me to do my homework, he asked me to study by myself first but I did not do it. When he asked me if I had studied, I felt very ashamed.	shame
I escaped from communicating with God for a long time. I did not read the scriptures and I did not pray. I felt that I was getting further and further away from God. I felt guilty as this was because of my laziness.	guilt
When two female classmates and I were having lunch, we chatted and cracked jokes, I was very happy. However, I felt that I may have said something inappropriate which might cause them to have a bad impression of me.	joy
I did not do well in one of the subjects last term. I was afraid that I would fail. My result was a grade D, though it was not good I still passed. I felt more comfortable then.	fear
My friend half-teasingly called me a bad nickname. I felt insulted and kicked his hip in anger. I was stable later and did not feel angry at him. In fact I was afraid that the other friends who were with us would think that I was an intolerant person. However I could not apologize, so I pretended that nothing had happened and smiled when I left. My friend did not say anything but just watched me leave.	anger
Last night I did not do very well in one of the subjects. Before the result was announced I feared that I would fail. Finally I got a D and as the results of the other subjects were not all good I felt a little sad.	sadness
Whenever I spoke to a female classmate I felt disgusted. She said meaningless things and seemed to indicate something to me but I did not love/like her.	disgust
Once a female classmate told me that the clothes I wore seemed to be a child's clothes. On hearing this I felt a little ashamed and I criticized her clothes though there was nothing wrong with them.	shame
Once while playing tennis with my classmate I lost a few tennis balls. I found one near the tennis court and took it to be mine despite thinking that it might belong to the student in the next court. I felt guilty. Later someone came to me to claim the ball and I gave it back to him.	guilt
When I received a letter from the university telling me that my application had been accepted.	joy
At primary school the teacher caught me cheating during a dictation.	fear
Someone spread rumours about me.	anger
One night my father suddenly suffered from a heart attack which lead to breathing difficulties.	sadness
The curriculum of the year ! The English course was very heavy. I had not prepared and the teacher asked several questions during class. The students were not ready to answer the questions and the teacher was frustated.	disgust
